video_title,video_description,video_url,youtube_id,num_comments,noun_phrases,noun_phrases(desc),view_count
Dr. Robert Malenka: How Your Brain’s Reward Circuits Drive Your Choices,"In this episode, my guest is Robert Malenka, MD, PhD, a professor of psychiatry and behavioral sciences at Stanford School of Medicine who has made numerous seminal discoveries of how the brain changes (neuroplasticity) in response to learning and in response to rewarding and reinforcing experiences. We discuss the brain’s several reward systems involving dopamine and serotonin and how these motivate us to seek out specific behaviors and substances. We discuss how these reward systems are modified based on context and our memories, and how they can be hijacked toward maladaptive drug seeking in addiction. We also explore how reward systems influence social connections, oxytocin and empathy and how that applies to our understanding of autism spectrum disorders. This episode should be of interest to those interested in neuroplasticity, social bonding, addiction, autism, learning and motivation.",https://hubermanlab.com/dr-robert-malenka-how-your-brains-reward-circuits-drive-your-choices/,RI112zW8GDw,629,"['Your Brain’s Reward Circuits', 'Your Choices']","['this episode', 'my guest', 'MD', 'PhD', 'a professor', 'psychiatry', 'behavioral sciences', 'Stanford School', 'Medicine', 'who', 'numerous seminal discoveries', 'how the brain changes', 'neuroplasticity', 'response', 'learning', 'response', 'rewarding and reinforcing experiences', 'We', 'the brain’s several reward systems', 'dopamine', 'serotonin', 'these', 'us', 'specific behaviors', 'substances', 'We', 'these reward systems', 'context', 'our memories', 'they', 'maladaptive drug', 'addiction', 'We', 'reward systems', 'oxytocin', 'empathy', 'that', 'our understanding', 'autism', 'spectrum disorders', 'This episode', 'interest', 'those', 'neuroplasticity', 'social bonding', 'addiction', 'autism', 'learning', 'motivation', 'Stanford School', 'brain changes', 'reinforcing experiences', 'brain ’', 'systems involving dopamine', 'systems influence', 'autism spectrum disorders']","666,047"
Science-Supported Tools to Accelerate Your Fitness Goals,"In this episode, I explain a set of fitness tools gleaned from the 6-part guest series on fitness, exercise and performance with Dr. Andy Galpin. First, I explain the essential components of a well-rounded fitness program for lifelong health and performance including the minimum requirements for progressive resistance and cardiovascular training. Then, I discuss 12 valuable science-supported fitness tools that take a small amount of time to implement, yet all of which can greatly enhance your level of fitness. These include short endurance-enhancing and strength and hypertrophy-enhancing tools, as well as psychological, respiration (breathing), nutrition and supplementation-based tools — all of which will improve your fitness in meaningful ways and can be easily layered into existing exercise programs to improve your fitness and performance outcomes. Watch the full guest series on YouTube.",https://hubermanlab.com/science-supported-tools-to-accelerate-your-fitness-goals/,LYYyQcAJZfk,510,"['Science-Supported Tools', 'Your Fitness Goals']","['this episode', 'I', 'a set', 'fitness tools', 'the 6-part guest series', 'fitness', 'exercise', 'performance', 'I', 'the essential components', 'a well-rounded fitness program', 'lifelong health', 'performance', 'the minimum requirements', 'progressive resistance', 'cardiovascular training', 'I', '12 valuable science-supported fitness tools', 'that', 'a small amount', 'time', 'all', 'which', 'your level', 'fitness', 'These', 'short endurance-enhancing', 'strength', 'hypertrophy-enhancing tools', 'breathing', 'all', 'which', 'your fitness', 'meaningful ways', 'existing exercise programs', 'your fitness and performance outcomes', 'the full guest series', 'YouTube', 'fitness tools', 'guest series', 'fitness program', 'minimum requirements', 'hypertrophy-enhancing tools', 'existing exercise programs', 'performance outcomes']","460,543"
Dr. Jeffrey Goldberg: How to Improve Your Eye Health & Offset Vision Loss,"In this episode, my guest is Jeffrey Goldberg, MD, PhD, professor and chair of the department of ophthalmology at the Byers Eye Institute at Stanford University. His clinical and research efforts focus on retinal and optic nerve diseases such as glaucoma and discovering stem cell and nanotechnology treatments to cure blindness. We discuss how to maintain and improve eye health throughout life, the advantages and disadvantages of corrective lenses, including if you should wear “readers,” the use and risks of contact lenses, considerations for LASIK eye surgery, floaters, dry eye, the importance of sunlight and UV protection and specific exercises to improve eye and vision health. Dr Goldberg also explains age-related conditions: cataracts, glaucoma, macular degeneration and diabetic retinopathy; and the behavioral and supplementation-based, prescription and surgical tools used to promote eye health. This episode provides essential tools for listeners of any age and background to maintain eye health and offset vision loss.",https://hubermanlab.com/dr-jeffrey-goldberg-how-to-improve-your-eye-health-and-offset-vision-loss/,_ltcLEM-5HU,733,"['Your Eye Health', 'Offset', 'Vision Loss', 'Improve Your Eye Health']","['this episode', 'my guest', 'MD', 'PhD', 'professor', 'chair', 'the department', 'ophthalmology', 'the Byers Eye Institute', 'Stanford University', 'His clinical and research efforts', 'retinal and optic nerve diseases', 'glaucoma', 'stem cell and nanotechnology treatments', 'blindness', 'We', 'eye health', 'life', 'the advantages', 'disadvantages', 'corrective lenses', 'you', '“readers', 'the use', 'risks', 'contact lenses', 'considerations', 'LASIK eye surgery', 'floaters', 'dry eye', 'the importance', 'sunlight', 'UV protection', 'specific exercises', 'eye and vision health', 'age-related conditions', 'cataracts', 'glaucoma', 'macular degeneration', 'diabetic retinopathy', 'the behavioral and supplementation-based, prescription', 'surgical tools', 'eye health', 'This episode', 'essential tools', 'listeners', 'any age', 'background', 'eye health', 'vision loss', 'Byers Eye Institute', 'Stanford University', 'research efforts', 'nerve diseases', 'discovering stem cell', 'nanotechnology treatments', 'cure blindness', 'improve eye health', 'contact lenses', 'LASIK eye surgery', 'UV protection', 'improve eye', 'vision health', 'promote eye health', 'maintain eye health', 'offset vision loss']","1,399,220"
Tim Ferriss: How to Learn Better & Create Your Best Future,"In this episode, my guest is Tim Ferriss — a five-time #1 New York Times bestselling author, technology investor and host of the iconic podcast, The Tim Ferriss Show. We discuss Tim’s process of exploration, experimentation and mastery — themes that have spanned his career that have placed him on the cutting-edge of many important fields. Tim explains what questions to ask when approaching any new endeavor in order to maximize success. He also explains how to incorporate structure and playfulness into skill and knowledge mastery, how to find and work with mentors, the key importance of location and networks in creating truly impactful things. We also discuss Tim’s philanthropic efforts to support research on psychedelics for the treatment of mental health challenges and we discuss his latest creative endeavors. This episode should be of interest to a wide range of listeners, as Tim’s mastery and wisdom spans athletic and mental pursuits, business, media, technology and the arts. What distinguishes Tim is his ability to thoughtfully deconstruct these processes in order to teach others how to do the same.",https://hubermanlab.com/tim-ferriss-how-to-learn-better-and-create-your-best-future/,doupx8SAs5Y,594,"['Your Best Future', 'Learn Better']","['this episode', 'my guest', '#1 New York Times', 'author', 'technology investor', 'host', 'the iconic podcast', 'The Tim Ferriss Show', 'We', 'exploration', 'experimentation', 'mastery', 'themes', 'that', 'his career', 'that', 'him', 'the cutting-edge', 'many important fields', 'what questions', 'any new endeavor', 'order', 'success', 'He', 'structure', 'playfulness', 'skill', 'knowledge mastery', 'mentors', 'the key importance', 'location', 'networks', 'truly impactful things', 'We', 'research', 'psychedelics', 'the treatment', 'mental health challenges', 'we', 'his latest creative endeavors', 'This episode', 'interest', 'a wide range', 'listeners', 'wisdom', 'athletic and mental pursuits', 'business', 'media', 'technology', 'the arts', 'his ability', 'these processes', 'order', 'others', 'New York Times bestselling author', 'technology investor', 'mastery — themes', 'maximize success', 'incorporate structure', 'knowledge mastery', 'support research', 'health challenges', 'wisdom spans', 'teach others']","624,970"
The Science of MDMA & Its Therapeutic Uses: Benefits & Risks,"In this episode, I discuss methyl​enedioxy​methamphetamine (MDMA), which is also commonly known as “ecstasy” or “molly,” including how it works in the brain to cause short- and long- term-shifts in emotional processing and its clinical applications for the treatment of post-traumatic stress disorder (PTSD), alcohol and other substance-use addictions. I discuss the neuronal mechanisms for how MDMA elevates mood, empathy, motivation, social engagement, and reduces “threat detection” and how these effects can synergistically support talk therapy. I also explain the ongoing debate about the potential neurotoxicity of MDMA, myths about the origins and treatments for post-MDMA “crash,” the evolving legal landscape around MDMA use for clinical purposes, and I caution recreational users about the extremely dangerous additives (e.g., fentanyl) now commonly found in black market MDMA. This should be of interest to those curious about MDMA, neuropharmacology, the origins of emotional processing in the brain, empathy, PTSD, neuroplasticity, mental health and psychiatry.",https://hubermanlab.com/the-science-of-mdma-and-its-therapeutic-applications/,slUCmZJDXrk,459,"['The Science', 'MDMA', 'Its Therapeutic Uses', 'Benefits', 'Risks']","['this episode', 'I', 'MDMA', 'which', 'ecstasy', 'it', 'the brain', 'short- and long- term-shifts', 'emotional processing', 'its clinical applications', 'the treatment', 'post-traumatic stress disorder', 'PTSD', 'alcohol', 'other substance-use addictions', 'I', 'the neuronal mechanisms', 'MDMA', 'mood', 'empathy', 'motivation', 'social engagement', 'threat detection', 'these effects', 'talk therapy', 'I', 'the ongoing debate', 'the potential neurotoxicity', 'MDMA', 'myths', 'the origins', 'treatments', 'post-MDMA “crash', 'the evolving legal landscape', 'MDMA use', 'clinical purposes', 'I', 'recreational users', 'the extremely dangerous additives', 'black market MDMA', 'This', 'interest', 'those', 'MDMA', 'neuropharmacology', 'the origins', 'emotional processing', 'the brain', 'empathy', 'PTSD', 'neuroplasticity', 'mental health', 'psychiatry', 'stress disorder', 'MDMA elevates mood', 'reduces “ threat detection ”', 'support talk therapy', '“ crash', 'MDMA use', 'market MDMA']","199,992"
Dr. Immordino-Yang: How Emotions & Social Factors Impact Learning,"In this episode, my guest is Mary Helen Immordino-Yang, EdD, professor of education and psychology at the University of Southern California and director of the Center for Affective Neuroscience, Development, Learning and Education, who has done groundbreaking research on emotions, self-awareness and social interactions and how these impact the way we learn and change across our lifespan. She explains how an understanding of emotions can be leveraged to improve learning in children and in adults, and how the education system should be altered to include new forms of exploration and to facilitate better learning and to include more diverse learning (and teaching) styles. This episode ought to be of interest to anyone interested in how we learn, human development in children and adults, as well as those generally interested in education, psychology or neuroscience.",https://hubermanlab.com/dr-immordino-yang-how-emotions-and-social-factors-impact-learning/,S8jWFcDGz4Y,480,"[': How Emotions & Social Factors Impact Learning', 'How Emotions']","['this episode', 'my guest', 'EdD', 'professor', 'education', 'psychology', 'the University', 'Southern California', 'director', 'the Center', 'Affective Neuroscience', 'Development', 'Learning', 'Education', 'who', 'groundbreaking research', 'emotions', 'self-awareness and social interactions', 'the way', 'we', 'our lifespan', 'She', 'an understanding', 'emotions', 'children', 'adults', 'the education system', 'new forms', 'exploration', 'better learning', 'more diverse learning (and teaching) styles', 'This episode', 'interest', 'anyone', 'we', 'human development', 'children', 'adults', 'those', 'education', 'psychology', 'neuroscience', 'Southern California', 'Affective Neuroscience', 'has done groundbreaking research', 'improve learning', 'education system']","277,854"
"Adderall, Stimulants & Modafinil for ADHD: Short- & Long-Term Effects","In this episode, I explain how medications such as Adderall, Ritalin, Vyvanse and other stimulants work to increase focus and treat attention-deficit/hyperactivity disorder (ADHD). I explain the brain circuits involved in focus and the key roles dopamine and norepinephrine play in their regulation. Then I explain how stimulants such as Adderall and Vyvanse can increase focus and reduce hyperactivity in kids or adults with ADHD, and how and why Ritalin and other medications (e.g., Modafinil, Guanfacine) may work better for some. I explain the long-term effects of ADHD medications on height, cardiovascular health, hormones, predisposition to addiction and psychosis, and whether these treatments can be used and then stopped. I also discuss the immense individual variation in dosage sensitivity for these medications and the negative side-effects that occur from recreational use. This episode ought to benefit anyone with ADHD, their parents, those on ADHD medications or anyone curious about how these medications work.",https://hubermanlab.com/adderall-stimulants-and-modafinil-for-adhd-short-and-long-term-effects/,sxgCC4H1dl8,1016,"['ADHD', 'Short-', 'Long-Term Effects']","['this episode', 'I', 'medications', 'Adderall', 'Ritalin', 'Vyvanse', 'other stimulants', 'focus', 'attention-deficit/hyperactivity disorder', 'ADHD', 'I', 'the brain circuits', 'focus', 'the key roles dopamine and norepinephrine play', 'their regulation', 'I', 'stimulants', 'Adderall', 'Vyvanse', 'hyperactivity', 'kids', 'adults', 'ADHD', 'Ritalin', 'other medications', 'Guanfacine', 'some', 'I', 'the long-term effects', 'ADHD medications', 'height', 'cardiovascular health', 'hormones', 'predisposition', 'addiction', 'psychosis', 'these treatments', 'I', 'the immense individual variation', 'dosage sensitivity', 'these medications', 'the negative side-effects', 'that', 'recreational use', 'This episode', 'anyone', 'ADHD', 'their parents', 'those', 'ADHD medications', 'anyone', 'these medications', 'increase focus', 'brain circuits', 'roles dopamine', 'increase focus reduce hyperactivity', 'ADHD medications', 'dosage sensitivity', 'benefit anyone']","674,240"
Dr. Robin Carhart-Harris: The Science of Psychedelics for Mental Health,"In this episode, my guest is Robin Carhart-Harris, PhD, distinguished professor of neurology and psychiatry at the University of California, San Francisco. He is one of leading researchers in the study of how psychedelics such as psilocybin, LSD and DMT can change the human brain and in doing so, be used to successfully treat various mental health challenges such as major depression, anorexia, obsessive-compulsive disorder (OCD) and addiction. He explains how psilocybin induces sustained changes in adaptive brain wiring and cognition. We discuss the key components of safe and effective psychedelic journeys, the role of hallucinations, the use of eye-masks to encourage people to “go internal,” and music, as well as what effective therapist support consists of before, during and after the session (also known as integration). We discuss micodosing vs. macrodosing and how researchers control for placebo effects in psychedelic research. We also discuss the current legal landscape around psychedelic therapies. Psychedelic therapies are fast emerging as powerful and soon-to-be mainstream treatments for medical health disorders, but they are not without their risks. As such, this episode ought to be of use to anyone interested in brain plasticity, mental health, psychology or neuroscience.",https://hubermanlab.com/dr-robin-carhart-harris-the-science-of-psychedelics-for-mental-health/,fcxjwA4C4Cw,577,"['The Science', 'Psychedelics', 'Mental Health']","['this episode', 'my guest', 'PhD', 'distinguished professor', 'neurology', 'psychiatry', 'the University', 'California', 'San Francisco', 'He', 'leading researchers', 'the study', 'psychedelics', 'psilocybin', 'LSD', 'DMT', 'the human brain', 'various mental health challenges', 'major depression', 'OCD', 'addiction', 'He', 'psilocybin', 'sustained changes', 'adaptive brain wiring', 'cognition', 'We', 'the key components', 'safe and effective psychedelic journeys', 'the role', 'hallucinations', 'the use', 'eye-masks', 'people', 'music', 'what effective therapist support', 'the session', 'integration', 'We', 'macrodosing', 'researchers', 'placebo effects', 'psychedelic research', 'We', 'the current legal landscape', 'psychedelic therapies', 'Psychedelic therapies', 'mainstream treatments', 'medical health disorders', 'they', 'their risks', 'this episode', 'use', 'anyone', 'brain plasticity', 'mental health', 'psychology', 'neuroscience', 'distinguished professor', 'San Francisco', 'leading researchers', 'health challenges', 'induces sustained changes', 'brain wiring', 'encourage people', 'placebo effects', 'mainstream treatments', 'health disorders', 'brain plasticity']","386,767"
Dr. Susanna Søberg: How to Use Cold & Heat Exposure to Improve Your Health,"In this episode, my guest is Susanna Søberg, PhD. She earned her doctoral degree at the University of Copenhagen in Denmark, researching the effects of deliberate cold and deliberate heat exposure on metabolism and other aspects of human physiology. We discuss how cold or sauna can improve metabolism, cardiovascular and brain health, balance hormones, and decrease inflammation. Dr. Søberg discusses how deliberate cold protocols can improve glucose metabolism and insulin sensitivity and trigger release of neurotransmitters like dopamine and norepinephrine which enhance energy, mood, and focus. We compare cold showers and cold immersion, traditional and infrared saunas, and other variables. This episode provides actionable tools and answers to common questions about the use of deliberate cold and heat to improve health.",https://hubermanlab.com/dr-susanna-soberg-how-to-use-cold-and-heat-exposure-to-improve-your-health/,x3MgDtZovks,634,"['Cold', 'Heat Exposure', 'Your Health', 'Use Cold', 'Heat Exposure']","['this episode', 'my guest', 'She', 'her doctoral degree', 'the University', 'Copenhagen', 'Denmark', 'the effects', 'deliberate cold and deliberate heat exposure', 'metabolism', 'other aspects', 'human physiology', 'We', 'metabolism', 'cardiovascular and brain health', 'balance hormones', 'inflammation', 'how deliberate cold protocols', 'glucose metabolism', 'insulin sensitivity', 'trigger release', 'neurotransmitters', 'dopamine', 'norepinephrine', 'which', 'energy', 'mood', 'We', 'cold showers', 'cold immersion', 'traditional and infrared saunas', 'other variables', 'This episode', 'actionable tools', 'answers', 'common questions', 'the use', 'deliberate cold', 'heat', 'health', 'deliberate cold', 'deliberate heat exposure', 'improve metabolism', 'brain health', 'balance hormones', 'decrease inflammation', 'insulin sensitivity', 'trigger release', 'enhance energy', 'deliberate cold improve health']","400,280"
"How Psilocybin Can Rewire Our Brain, Its Therapeutic Benefits & Its Risks","In this episode, I discuss what psilocybin is (chemically) and how it works at the cellular and neural circuit level to trigger neuroplasticity, which is our brain’s ability to rewire itself in ways that lead to long-lasting shifts in our emotional, cognitive and behavioral patterns and abilities. I discuss the emerging clinical trial evidence for the use of psilocybin in the treatment of depression, addictions and other psychiatric challenges. I explain the typical duration and phases of a psilocybin journey, the different categories of dosages often used and I explain the importance of set, setting and support when using psychedelics. I explain which groups of people place themselves at great risk by taking psilocybin as well as groups that could benefit, and I highlight the rapidly changing legal and medical landscape around psilocybin. This episode is a thorough exploration of psilocybin from the scientific and clinical literature perspective and ought to be of interest to anyone curious about psilocybin, mental health, neuroplasticity and/or psychedelics more generally.",https://hubermanlab.com/how-psilocybin-can-rewire-our-brain-its-therapeutic-benefits-and-its-risks/,eIxVfln02Ss,1042,"['Psilocybin', 'Our Brain', 'Its Therapeutic Benefits', 'Its Risks', 'Psilocybin Can Rewire', 'Therapeutic Benefits']","['this episode', 'I', 'what psilocybin', 'it', 'the cellular and neural circuit level', 'trigger neuroplasticity', 'which', 'our brain’s ability', 'itself', 'ways', 'that', 'long-lasting shifts', 'our emotional, cognitive and behavioral patterns', 'abilities', 'I', 'the emerging clinical trial evidence', 'the use', 'psilocybin', 'the treatment', 'depression', 'addictions', 'other psychiatric challenges', 'I', 'the typical duration', 'phases', 'a psilocybin journey', 'the different categories', 'dosages', 'I', 'the importance', 'set', 'setting', 'support', 'psychedelics', 'I', 'which', 'groups', 'people', 'themselves', 'great risk', 'psilocybin', 'groups', 'that', 'I', 'the rapidly changing legal and medical landscape', 'psilocybin', 'This episode', 'a thorough exploration', 'psilocybin', 'the scientific and clinical literature perspective', 'interest', 'anyone', 'psilocybin', 'mental health', 'neuroplasticity', 'circuit level', 'trigger neuroplasticity', 'brain ’', 'trial evidence', 'psilocybin journey', 'using psychedelics', 'taking psilocybin', 'literature perspective', 'neuroplasticity and/or psychedelics']","1,415,915"
"Dr. Noam Sobel: How Smells Influence Our Hormones, Health & Behavior","In this episode, my guest is Noam Sobel, PhD, professor of neurobiology in the department of brain sciences at the Weizmann Institute of Science. Dr. Sobel explains his lab’s research on the biological mechanisms of smell (“olfaction”) and how sensing odorants and chemicals in our environment impacts human behavior, cognition, social connections, and hormones. He explains how smell is a crucial component of “social sensing” and how we use olfaction when meeting new people to determine things about their physiology and psychology, and he explains how this impacts friendships and romantic partners. He explains how smell influences emotions, hormone levels, memories and the relationship between breathing and autonomic homeostasis. He describes how smell-based screening tests can aid disease diagnosis and explains his lab’s work on digitization of smell — which may soon allow online communication to include “sending of odors” via the internet. Dr. Sobel’s work illustrates how sensitive human olfaction is and how it drives much of our biology and behavior.",https://hubermanlab.com/dr-noam-sobel-how-smells-influence-our-hormones-health-and-behavior/,cS7cNaBrkxo,899,"['How Smells Influence', 'Our Hormones', 'Health', 'Behavior', 'How Smells Influence']","['this episode', 'my guest', 'PhD', 'professor', 'neurobiology', 'the department', 'brain sciences', 'the Weizmann Institute', 'Science', 'his lab’s research', 'the biological mechanisms', 'smell', '“olfaction', 'odorants', 'chemicals', 'our environment', 'human behavior', 'cognition', 'social connections', 'hormones', 'He', 'smell', 'a crucial component', '“social sensing', 'we', 'olfaction', 'new people', 'things', 'their physiology', 'psychology', 'he', 'friendships', 'romantic partners', 'He', 'how smell influences emotions', 'hormone levels', 'memories', 'the relationship', 'breathing', 'autonomic homeostasis', 'He', 'how smell-based screening tests', 'disease diagnosis', 'his lab’s work', 'digitization', 'smell', 'which', 'online communication', 'odors', 'the internet', 'sensitive human olfaction', 'it', 'our biology', 'behavior', 'brain sciences', 'Weizmann Institute', 'lab ’ s research', 'olfaction ”', 'environment impacts', 'sensing ”', 'use olfaction', 'determine things', 'impacts friendships', 'influences emotions', 'hormone levels', 'screening tests', 'aid disease diagnosis', 'lab ’ s work', 'smell —', 'include “']","1,838,749"
